6.015625000000000000e-01 3.604011898638456159e+02 3.604216023911693583e+02
6.093750000000000000e-01 3.533425514949797162e+02 3.533623432006652934e+02
6.171875000000000000e-01 3.462116216561342981e+02 3.462307843745381319e+02
6.250000000000000000e-01 3.390180644032257078e+02 3.390365910603190969e+02
6.328125000000000000e-01 3.317716286667723011e+02 3.317895132897285180e+02
6.406250000000000000e-01 3.244821350398432855e+02 3.244993727651320796e+02
6.484375000000000000e-01 3.171594624688880231e+02 3.171760495488671836e+02
6.562500000000000000e-01 3.098135348654835752e+02 3.098294686734778907e+02
6.640625000000000000e-01 3.024543076571439997e+02 3.024695866910048494e+02
6.718750000000000000e-01 2.950917542954175588e+02 2.951063781795591581e+02
6.796875000000000000e-01 2.877358527395583678e+02 2.877498222254664029e+02
6.875000000000000000e-01 2.803965719340878877e+02 2.804098888993017908e+02
6.953125000000000000e-01 2.730838582985747962e+02 2.730965257441426957e+02
7.031250000000000000e-01 2.658076222479397757e+02 2.658196442943518036e+02
7.109375000000000000e-01 2.585777247615562828e+02 2.585891066431605054e+02
7.187500000000000000e-01 2.514039640193472280e+02 2.514147120772557003e+02
7.265625000000000000e-01 2.442960621229894116e+02 2.443061837964848735e+02
7.343750000000000000e-01 2.372636519202217755e+02 2.372731557366756476e+02
7.421875000000000000e-01 2.303162639501130684e+02 2.303251595134291847e+02
7.500000000000000000e-01 2.234633135269820627e+02 2.234716115045807783e+02
7.578125000000000000e-01 2.167140879804726126e+02 2.167218000888345273e+02
7.656250000000000000e-01 2.100777340690786730e+02 2.100848730578660479e+02
7.734375000000000000e-01 2.035632455841754620e+02 2.035698252189534116e+02
7.812500000000000000e-01 1.971794511613557006e+02 1.971854862049368364e+02
7.890625000000000000e-01 1.909350023155907934e+02 1.909405085080283584e+02
7.968750000000000000e-01 1.848383617164309385e+02 1.848433557536874332e+02
8.046875000000000000e-01 1.788977917191349150e+02 1.789022912304550914e+02
8.125000000000000000e-01 1.731213431672709362e+02 1.731253666912904237e+02
8.203125000000000000e-01 1.675168444819656486e+02 1.675204114415868162e+02
8.281250000000000000e-01 1.620918910525866465e+02 1.620950217286560076e+02
8.359375000000000000e-01 1.568538349432363077e+02 1.568565504470595329e+02
8.437500000000000000e-01 1.518097749290082277e+02 1.518120971737393745e+02
8.515625000000000000e-01 1.469665468755082145e+02 1.469684985464525369e+02
8.593750000000000000e-01 1.423307144746788140e+02 1.423323189985487147e+02
8.671875000000000000e-01 1.379085603494810641e+02 1.379098418626479656e+02
8.750000000000000000e-01 1.337060775394909626e+02 1.337070608552746478e+02
8.828125000000000000e-01 1.297289613789470195e+02 1.297296719539879462e+02
8.906250000000000000e-01 1.259826017782577310e+02 1.259830656780176810e+02
8.984375000000000000e-01 1.224720759194291873e+02 1.224723197828663359e+02
9.062500000000000000e-01 1.192021413753113848e+02 1.192021923787783635e+02
9.140625000000000000e-01 1.161772296619884628e+02 1.161771154824025132e+02
9.218750000000000000e-01 1.134014402330521989e+02 1.134011890103862612e+02
9.296875000000000000e-01 1.108785349238957565e+02 1.108781752230423621e+02
9.375000000000000000e-01 1.086119328535582440e+02 1.086114936256177401e+02
9.453125000000000000e-01 1.066047057910295734e+02 1.066042163340745219e+02
9.531250000000000000e-01 1.048595739922943153e+02 1.048590639116638812e+02
9.609375000000000000e-01 1.033789025137567421e+02 1.033784016819347897e+02
9.687500000000000000e-01 1.021646980070438246e+02 1.021642365231746084e+02
9.765625000000000000e-01 1.012186059995287906e+02 1.012182141486258757e+02
9.843750000000000000e-01 1.005419086642619675e+02 1.005416168761649089e+02
9.921875000000000000e-01 1.001355230823301099e+02 1.001353618904650915e+02
1.000000000000000000e+00 1.000000000000000000e+02 1.000000000000000000e+02
