1.000000000000000000e+00 1.000000000000000000e+00
6.098029466142682598e-01 4.309156329880214908e-01
4.630206888835580181e-01 2.700043104836671870e-01
3.697558684429772535e-01 1.918222060608535118e-01
3.022299752941658979e-01 1.661391133448411050e-01
2.506134465541512424e-01 1.441115928138885782e-01
2.100890877622433317e-01 1.269046187979936680e-01
1.778263166348099666e-01 1.112568479585759468e-01
1.519554059664574575e-01 9.736572881485999753e-02
1.311361304470418376e-01 8.522173852925601922e-02
1.143502389748174697e-01 7.471080803911207824e-02
1.007932038938954972e-01 6.567036980851760630e-02
8.981457759331601398e-02 5.792317369953418893e-02
8.088338874243732046e-02 5.184416511945692807e-02
7.356652637982330489e-02 4.695181145349424517e-02
6.751357233065034824e-02 4.274086786839337987e-02
6.244457143727998732e-02 3.909451376990052962e-02
5.813909068284379977e-02 3.591820617823035522e-02
5.442604792302756928e-02 3.313501852241326762e-02
5.117436128483413699e-02 3.068206113017962755e-02
4.828464156543495894e-02 2.850770771498494990e-02
4.568209865181363516e-02 2.656942518383682492e-02
4.331070551691337811e-02 2.483205946379704251e-02
4.112854672069316680e-02 2.326647008702134242e-02
3.910420534918569030e-02 2.184843472222157412e-02
3.721401307725321489e-02 2.055776500812848961e-02
3.543998982562449052e-02 1.937758943741844930e-02
3.376831843344380024e-02 1.843915915266765640e-02
3.218822546286904951e-02 1.759669741659198455e-02
3.069116534327301013e-02 1.679282516375755346e-02
2.927022836902982289e-02 1.602573831688312161e-02
2.791971242658530458e-02 1.529373060603968389e-02
2.663481369020656575e-02 1.459518339347563344e-02
2.541140334795608663e-02 1.392855807738397830e-02
2.424586632436603884e-02 1.329239017374288408e-02
2.313498457300880440e-02 1.268528450654211361e-02
2.207585236067302267e-02 1.210591114536259394e-02
2.106581449494195415e-02 1.155300186071740558e-02
2.010242100229167606e-02 1.102534695046643656e-02
1.918339360567469440e-02 1.052179234286742572e-02
1.830660067397534008e-02 1.004123691486179075e-02
1.747003826444798458e-02 9.582629985043090992e-03
1.667181555821439787e-02 9.144968953997306346e-03
1.591014347420173849e-02 8.727297073111376507e-03
1.518332559348396435e-02 8.328701328313363461e-03
1.448975077334448656e-02 7.948310428670498501e-03
1.382788700684985973e-02 7.585292892018210588e-03
1.319627620959596542e-02 7.238855221276098775e-03
1.259352970506595615e-02 6.908240166100428938e-03
1.201832424408107343e-02 6.592725065223843488e-03
1.146939843951468377e-02 6.291620265310496167e-03
1.094554953006626231e-02 6.004267612543702157e-03
1.044563041018567798e-02 5.730039013420518308e-03
9.968546879904536390e-03 5.468335061487602719e-03
9.513255080262277702e-03 5.218583726918153871e-03
9.078759088568482891e-03 4.980239106025166965e-03
8.664108653900760154e-03 4.752780227934211288e-03
8.268397057673772255e-03 4.535709915789246267e-03
7.890759087332291366e-03 4.328553699994981858e-03
7.530369113561092252e-03 4.130858781099810105e-03
7.186439263125160744e-03 3.942193040059232059e-03
6.858217680719458018e-03 3.762144093703595048e-03
6.544986874165094511e-03 3.590318393355667811e-03
6.246062138001245989e-03 3.426340364605693668e-03
5.960790051081749606e-03 3.269851586390767374e-03
5.688547044219215490e-03 3.120510007554744107e-03
5.428738034264313402e-03 2.977989199200457675e-03
5.180795121294288173e-03 2.841977641184525918e-03
4.944176345819106637e-03 2.712178041198172029e-03
4.718364503116126950e-03 2.588306684951352868e-03
4.502866011976736776e-03 2.470092816032524660e-03
4.297209835308590277e-03 2.357278044093548668e-03
4.100946450165381812e-03 2.249615780062676294e-03
3.913646864915673595e-03 2.146870697153557914e-03
3.734901681362965721e-03 2.048818216490479183e-03
3.564320199752606545e-03 1.955244016227134733e-03
3.401529564686056953e-03 1.865943563085276438e-03
3.246173950069463840e-03 1.780721665287190005e-03
3.097913781302645293e-03 1.699392045909863674e-03
2.956424993007876045e-03 1.621776935721215259e-03
2.821398320664591369e-03 1.547706684615470039e-03
2.692538624606424704e-03 1.477019390794533007e-03
2.569564244896453253e-03 1.409560546884273567e-03
2.452206385667276504e-03 1.345182702214785990e-03
2.340208527586962271e-03 1.283745140524290970e-03
2.233325867154967170e-03 1.225113572384650858e-03
2.131324781612620092e-03 1.169159841670593157e-03
2.033982318289954006e-03 1.115761645440494073e-03
1.941085707277600148e-03 1.064802266606279264e-03
1.852431896355757283e-03 1.016170318815995356e-03
1.767827107163757712e-03 9.697595029864369484e-04
