1.000000000000000000e+00 1.000000000000000000e+00
4.152850919817709929e-01 5.272745800380213010e-01
2.251601451804428056e-01 2.731973150852334276e-01
1.543267246749362998e-01 1.629547070685672672e-01
1.203369232263979405e-01 1.214087173729102298e-01
9.780836317383100054e-02 1.000727321975934669e-01
8.034949628274856703e-02 8.248636010553292430e-02
6.617660098417117720e-02 6.799054272837833091e-02
5.453677870803868427e-02 5.604216138481326465e-02
4.495072389258356060e-02 4.619353996241804677e-02
3.705088158891345351e-02 3.807567519763076919e-02
3.053963567823600109e-02 3.138441095735290676e-02
2.517270985514657999e-02 2.586904226983507624e-02
2.074895742991503950e-02 2.132292203501526609e-02
1.710261952613154751e-02 1.757571847340897928e-02
1.409707465014312100e-02 1.448703321942743441e-02
1.161971208746771095e-02 1.194114094501015633e-02
9.577711158479603609e-03 9.842653420396687766e-03
7.894563167660004210e-03 8.112945555217543694e-03
6.507204757128203822e-03 6.687209512582023216e-03
5.363655069022844023e-03 5.512026521169938534e-03
4.421068150354426178e-03 4.543365407187456226e-03
3.644127621662769483e-03 3.744932856173522565e-03
3.003723460337129770e-03 3.086813593082399047e-03
2.475861320702909315e-03 2.544349531589445643e-03
2.040763525769068599e-03 2.097215897133218772e-03
1.682128047029401822e-03 1.728659708338389474e-03
1.386517708138890930e-03 1.424872084613326966e-03
1.142856727451734087e-03 1.174470861857653328e-03
9.420157361241799894e-04 9.680741311782982330e-04
7.764697234484434132e-04 7.979487221801253097e-04
6.400160934812431247e-04 6.577204603675005073e-04
5.275422692539168904e-04 5.421353427377382682e-04
4.348341372727630803e-04 4.468626833975849599e-04
3.584181552033345011e-04 3.683328535729464516e-04
2.954312069081265076e-04 3.036035365262948547e-04
2.435133286305624306e-04 2.502494862925298130e-04
2.007192870426486296e-04 2.062716597642510487e-04
1.654456962066666028e-04 1.700223175372000994e-04
1.363709427062354993e-04 1.401432872251990995e-04
1.124056680892240986e-04 1.155150761309849740e-04
9.265195332542064410e-05 9.521492664950432171e-05
7.636967602217427495e-05 7.848224284181943276e-05
6.294877988425998973e-05 6.469009280630561498e-05
5.188641742782561310e-05 5.332171910199522846e-05
4.276810953989758016e-05 4.395117713781563918e-05
3.525221598056761218e-05 3.622737609224108070e-05
2.905713497522488507e-05 2.986092441646283352e-05
2.395075229974788367e-05 2.461328705496141473e-05
1.974174453931105941e-05 2.028784813250841170e-05
1.627241067748466031e-05 1.672254424705461973e-05
