TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1 1.000000e+99 -9.990000e+01 -9.990000e+01 -9.990000e+01
1 1.000000e+99 -9.990000e+01 -9.990000e+01 -9.990000e+01
